"Frequency (/s)","Real: unnamed","Img: unnamed"
212.99806363636364,2.082816426367163E-4,-2.561178855817449E-4
213.99805454545455,2.0795391404171269E-4,-2.5721048962903335E-4
214.99804545454546,2.076251802864134E-4,-2.583016274852818E-4
215.99803636363637,2.0729545209260524E-4,-2.593912945762879E-4
216.99802727272728,2.0696474036556613E-4,-2.6047948638348485E-4
217.99801818181817,2.066330561983684E-4,-2.615661984462563E-4
218.99800909090908,2.063004108772023E-4,-2.6265142636299946E-4
219.998,2.0596681588653373E-4,-2.63735165792548E-4
220.9979909090909,2.0563228291422926E-4,-2.648174124558041E-4
221.9979818181818,2.0529682385746374E-4,-2.6589816213738553E-4
222.99797272727272,2.0496045082821042E-4,-2.669774106868635E-4
223.99796363636364,2.046231761589436E-4,-2.680551540212538E-4
224.99795454545455,2.0428501240937988E-4,-2.6913138812585425E-4
225.99794545454546,2.0394597237231835E-4,-2.702061090569145E-4
226.99793636363637,2.036060690805053E-4,-2.712793129427254E-4
227.99792727272728,2.0326531581346823E-4,-2.7235099598646814E-4
228.9979181818182,2.0292372610442817E-4,-2.734211544671806E-4
229.99790909090908,2.0258131374765559E-4,-2.7448978474303617E-4
230.9979,2.022380928063712E-4,-2.7555688325248617E-4
231.9978909090909,2.0189407762016387E-4,-2.7662244651718425E-4
232.9978818181818,2.0154928281366466E-4,-2.776864711441353E-4
233.99787272727272,2.0120372330461667E-4,-2.787489538280673E-4
234.99786363636363,2.008574143129328E-4,-2.7980989135399783E-4
235.99785454545454,2.0051037136963938E-4,-2.8086928060014685E-4
236.99784545454546,2.001626103267294E-4,-2.8192711853998416E-4
237.99783636363637,1.9981414736630482E-4,-2.829834022457997E-4
238.99782727272728,1.9946499901162473E-4,-2.840381288914324E-4
239.9978181818182,1.9911518213715687E-4,-2.8509129575492875E-4
240.9978090909091,1.987647139796249E-4,-2.8614290022232943E-4
241.9978,1.984136121498756E-4,-2.8719293979070204E-4
242.9977909090909,1.9806189464441934E-4,-2.8824141207140343E-4
243.9977818181818,1.9770957985768695E-4,-2.89288314793924E-4
244.99777272727272,1.97356686595328E-4,-2.903336458096916E-4
245.99776363636363,1.9700323408737347E-4,-2.9137740309569907E-4
246.99775454545454,1.9664924200203142E-4,-2.924195847586045E-4
247.99774545454545,1.962947304602984E-4,-2.9346018903902185E-4
248.99773636363636,1.959397200510736E-4,-2.9449921431587504E-4
249.99772727272727,1.9558423184672303E-4,-2.9553665911091954E-4
250.9977181818182,1.952282874194278E-4,-2.965725220937685E-4
251.9977090909091,1.948719088585296E-4,-2.976068020861552E-4
252.9977,1.9451511878755215E-4,-2.986394980679929E-4
253.99769090909092,1.94157940383368E-4,-2.996706091822213E-4
254.9976818181818,1.9380039739513722E-4,-3.007001347404779E-4
255.99767272727271,1.934425141642828E-4,-3.017280742291386E-4
256.99766363636365,1.9308431564574337E-4,-3.0275442731523633E-4
257.99765454545457,1.9272582742941384E-4,-3.037791938532082E-4
258.9976454545455,1.9236707576319507E-4,-3.0480237389119856E-4
259.9976363636364,1.9200808757684491E-4,-3.0582396767814556E-4
260.99762727272724,1.916488905064115E-4,-3.0684397567119244E-4
261.99761818181815,1.9128951292057502E-4,-3.0786239854338867E-4
262.99760909090907,1.9092998394757224E-4,-3.088792371912823E-4
263.9976,1.9057033350331496E-4,-3.098944927435603E-4
264.9975909090909,1.902105923214724E-4,-3.109081665700217E-4
265.9975818181818,1.8985079198377975E-4,-3.1192026028997396E-4
266.9975727272727,1.8949096495282815E-4,-3.129307757825045E-4
267.9975636363636,1.8913114460581616E-4,-3.139397151961907E-4
268.99755454545453,1.8877136527016734E-4,-3.1494708095937564E-4
269.99754545454545,1.884116622599585E-4,-3.159528757919671E-4
270.99753636363636,1.8805207191520032E-4,-3.1695710271638985E-4
271.99752727272727,1.876926316441788E-4,-3.1795976506838894E-4
272.9975181818182,1.8733337996133229E-4,-3.1896086651263044E-4
273.9975090909091,1.8697435653803167E-4,-3.1996041105348963E-4
274.9975,1.8661560224557129E-4,-3.2095840305077807E-4
275.9974909090909,1.8625715920523754E-4,-3.2195484723234954E-4
276.9974818181818,1.8589907084039058E-4,-3.2294974871167946E-4
277.99747272727274,1.8554138192989302E-4,-3.2394311300223163E-4
278.99746363636365,1.8518413866678934E-4,-3.249349460364236E-4
279.99745454545456,1.848273887154892E-4,-3.259252541812582E-4
280.99744545454547,1.8447118127723778E-4,-3.269140442592309E-4
281.9974363636364,1.8411556715441048E-4,-3.2790132356671353E-4
282.9974272727273,1.837605988216418E-4,-3.2888709989562534E-4
283.9974181818182,1.8340633049737382E-4,-3.2987138155514515E-4
284.9974090909091,1.8305281822247733E-4,-3.308541773944715E-4
285.99739999999997,1.827001199403442E-4,-3.31835496828346E-4
286.9973909090909,1.8234829558345133E-4,-3.328153498614832E-4
287.9973818181818,1.819974071625878E-4,-3.3379374711687746E-4
288.9973727272727,1.8164751886291452E-4,-3.3477069986364986E-4
289.9973636363636,1.812986971437073E-4,-3.3574622004777817E-4
290.9973545454545,1.8095101084449294E-4,-3.367203203241982E-4
291.99734545454544,1.8060453129728886E-4,-3.376930140905041E-4
292.99733636363635,1.802593324449793E-4,-3.386643155222801E-4
293.99732727272726,1.799154909655454E-4,-3.3963423961171936E-4
294.9973181818182,1.795730864051858E-4,-3.406028022074239E-4
295.9973090909091,1.792322013181502E-4,-3.4157002005669147E-4
296.9973,1.788929214148124E-4,-3.4253591085055203E-4
297.9972909090909,1.7855533571875876E-4,-3.4350049327169465E-4
298.9972818181818,1.782195367333497E-4,-3.444637870447852E-4
299.99727272727273,1.7788562061809066E-4,-3.4542581299043106E-4
300.99726363636364,1.7755368737595444E-4,-3.463865930818172E-4
301.99725454545455,1.7722384105279965E-4,-3.473461505058318E-4
302.99724545454546,1.7689618994777803E-4,-3.4830450972683004E-4
303.9972363636364,1.765708468388003E-4,-3.4926169655607217E-4
304.9972272727273,1.7624792922108707E-4,-3.502177382235433E-4
305.9972181818182,1.759275595614946E-4,-3.5117266345659865E-4
306.9972090909091,1.7560986556942887E-4,-3.521265025623468E-4
307.9972,1.7529498048546037E-4,-3.530792875158375E-4
308.99719090909093,1.7498304338901273E-4,-3.540310520547467E-4
309.99718181818184,1.7467419952726807E-4,-3.549818317795213E-4
310.9971727272727,1.7436860066546086E-4,-3.5593166426106963E-4
311.9971636363636,1.7406640546185364E-4,-3.568805891558364E-4
312.9971545454545,1.7376777986880372E-4,-3.578286483287915E-4
313.99714545454543,1.7347289756152484E-4,-3.587758859850044E-4
314.99713636363634,1.731819403977793E-4,-3.597223488111603E-4
315.99712727272725,1.7289509891019747E-4,-3.6066808612664425E-4
316.99711818181817,1.726125728347816E-4,-3.61613150046317E-4
317.9971090909091,1.7233457167776966E-4,-3.6255759565488734E-4
318.9971,1.7206131532544055E-4,-3.635014811948834E-4
319.9970909090909,1.717930346990429E-4,-3.6444486826835544E-4
320.9970818181818,1.7152997246050708E-4,-3.6538782205431064E-4
321.9970727272727,1.712723837721184E-4,-3.663304115434493E-4
322.99706363636363,1.7102053711600784E-4,-3.672727097906443E-4
323.99705454545455,1.7077471517838968E-4,-3.6821479418827505E-4
324.99704545454546,1.7053521580502024E-4,-3.6915674676127254E-4
325.99703636363637,1.7030235303434657E-4,-3.700986544865574E-4
326.9970272727273,1.7007645821604198E-4,-3.71040609638749E-4
327.9970181818182,1.698578812228817E-4,-3.719827101652161E-4
328.9970090909091,1.696469917656082E-4,-3.7292506009278337E-4
329.997,1.694441808206851E-4,-3.7386776997009496E-4
330.9969909090909,1.6924986218282666E-4,-3.7481095734830496E-4
331.99698181818184,1.6906447415492647E-4,-3.757547473050155E-4
332.99697272727275,1.6888848138970453E-4,-3.7669927301470896E-4
333.99696363636366,1.6872237689917078E-4,-3.776446763721647E-4
334.99695454545457,1.6856668425042857E-4,-3.785911086737926E-4
335.9969454545454,1.6842195996731655E-4,-3.7953873136272305E-4
336.99693636363634,1.6828879616215324E-4,-3.804877168460251E-4
337.99692727272725,1.6816782342204885E-4,-3.814382493907078E-4
338.99691818181816,1.6805971398027993E-4,-3.823905261090133E-4
339.99690909090907,1.679651852049338E-4,-3.8334475804258544E-4
340.9969,1.678850034436735E-4,-3.8430117135710936E-4
341.9968909090909,1.6781998826628615E-4,-3.852600086619674E-4
342.9968818181818,1.6777101715543182E-4,-3.862215304687865E-4
343.9968727272727,1.677390307004448E-4,-3.871860168072233E-4
344.9968636363636,1.6772503835862403E-4,-3.881537690174078E-4
345.99685454545454,1.6773012485759862E-4,-3.8912511174283356E-4
346.99684545454545,1.6775545732370607E-4,-3.901003951494319E-4
347.99683636363636,1.6780229323376254E-4,-3.91079997401257E-4
348.9968272727273,1.6787198930340116E-4,-3.9206432742943845E-4
349.9968181818182,1.6796601144417148E-4,-3.9305382803310896E-4
350.9968090909091,1.6808594593951717E-4,-3.9404897936180414E-4
351.9968,1.682335120208115E-4,-3.950503028345934E-4
352.9967909090909,1.6841057604931594E-4,-3.9605836555989157E-4
353.99678181818183,1.686191675499995E-4,-3.970737853337965E-4
354.99677272727274,1.688614973841415E-4,-3.980972363058199E-4
355.99676363636365,1.6913997840299733E-4,-3.991294554195686E-4
356.99675454545456,1.6945724898433096E-4,-4.00171249752174E-4
357.9967454545455,1.6981619993345146E-4,-4.012235049054429E-4
358.9967363636364,1.7022000532319241E-4,-4.022871946258948E-4
359.9967272727273,1.7067215796209357E-4,-4.0336339187011677E-4
360.99671818181815,1.7117651032148252E-4,-4.044532815744786E-4
361.99670909090906,1.7173732192736564E-4,-4.055581754434072E-4
362.9967,1.723593144397015E-4,-4.0667952913786163E-4
363.9966909090909,1.7304773591433762E-4,-4.078189623313746E-4
364.9966818181818,1.7380843608412862E-4,-4.089782822068881E-4
365.9966727272727,1.746479549275219E-4,-4.1015951110301023E-4
366.9966636363636,1.7557362734336272E-4,-4.11364919189613E-4
367.99665454545453,1.765937074549121E-4,-4.125970632735393E-4
368.99664545454544,1.7771751697500475E-4,-4.138588331186008E-4
369.99663636363636,1.7895562324705147E-4,-4.1515350703229807E-4
370.99662727272727,1.8032005412288972E-4,-4.164848189582949E-4
371.9966181818182,1.8182455888789045E-4,-4.1785703994740324E-4
372.9966090909091,1.8348492716851843E-4,-4.1927507773902744E-4
373.9966,1.853193814318299E-4,-4.207445993243968E-4
374.9965909090909,1.8734906368115544E-4,-4.2227218292917914E-4
375.9965818181818,1.8959864381614004E-4,-4.2386550799352755E-4
376.99657272727273,1.9209708668250006E-4,-4.2553359471285884E-4
377.99656363636365,1.948786282938385E-4,-4.2728710890690773E-4
378.99655454545456,1.979840309399377E-4,-4.2913875399081637E-4
379.99654545454547,2.0146221477398144E-4,-4.311037805263068E-4
380.9965363636364,2.0537240455602675E-4,-4.332006566681717E-4
381.9965272727273,2.0978699185160142E-4,-4.354519620610089E-4
382.9965181818182,2.147954072236286E-4,-4.3788559717984556E-4
383.9965090909091,2.2050944418951462E-4,-4.4053644608753925E-4
384.9965,2.2707071227237783E-4,-4.434487041567395E-4
385.9964909090909,2.3466128341765495E-4,-4.466792031511677E-4
386.9964818181818,2.4351925080148763E-4,-4.503022705584755E-4
387.9964727272727,2.539620647270064E-4,-4.5441701788637547E-4
388.9964636363636,2.6642259303091E-4,-4.591586031142171E-4
389.9964545454545,2.8150680992448815E-4,-4.647162482048055E-4
390.99644545454544,3.00089928592045E-4,-4.7136326348844155E-4
391.99643636363635,3.2348460055945977E-4,-4.7950958016684136E-4
392.99642727272726,3.537532111861655E-4,-4.897992873723431E-4
393.99641818181817,3.9433228161119617E-4,-5.03305647300241E-4
394.9964090909091,4.5140560864020593E-4,-5.21959958548397E-4
395.9964,5.373352438855321E-4,-5.49623130332667E-4
396.9963909090909,6.809461239363792E-4,-5.952978107293442E-4
397.9963818181818,9.686085948182435E-4,-6.85959410941429E-4
398.9963727272727,0.001830922977730711,-9.560943381016849E-4
399.99636363636364,0.4773546376155132,-0.14947397950498337
400.99635454545455,-0.0016415304840939604,1.2681656915680735E-4
401.99634545454546,-7.697619227863113E-4,-1.462594494559215E-4
402.9963363636364,-4.8036699129058806E-4,-2.3744268457423783E-4
403.9963272727273,-3.3617138771356185E-4,-2.8327273960643674E-4
404.9963181818182,-2.499948904820197E-4,-3.109779542954154E-4
405.9963090909091,-1.9281275566205154E-4,-3.296233626434441E-4
406.9963,-1.5219450365905844E-4,-3.430912227391394E-4
407.99629090909093,-1.2192779129001179E-4,-3.5332172179883855E-4
408.99628181818184,-9.856249876587087E-5,-3.613923377275764E-4
409.99627272727275,-8.002911899647628E-5,-3.6794934798951574E-4
410.9962636363636,-6.501100214886243E-5,-3.734038920028634E-4
411.9962545454545,-5.2630573277710936E-5,-3.780299724575417E-4
412.99624545454543,-4.2280413315690655E-5,-3.8201721243560173E-4
413.99623636363634,-3.352675294110722E-5,-3.8550099629851644E-4
414.99622727272725,-2.6051578468409406E-5,-3.885805511293082E-4
415.99621818181816,-1.9616453178016933E-5,-3.913302459239964E-4
416.9962090909091,-1.4039110537390946E-5,-3.9380690180702E-4
417.9962,-9.17785147964863E-6,-3.960546648408753E-4
418.9961909090909,-4.920870032228838E-6,-3.981083395737908E-4
419.9961818181818,-1.1787820729164537E-6,-3.9999572215729023E-4
420.9961727272727,2.120710656158792E-6,-4.0173926654667213E-4
421.99616363636363,5.03670077079046E-6,-4.033572960050864E-4
422.99615454545454,7.617942808335988E-6,-4.0486489830264516E-4
423.99614545454546,9.905003513652627E-6,-4.062745968601498E-4
424.99613636363637,1.1931895688591572E-5,-4.075968605627151E-4
425.9961272727273,1.3727334638676249E-5,-4.0884049566352254E-4
426.9961181818182,1.5315715047807692E-5,-4.10012950327542E-4
427.9961090909091,1.6717878150792144E-5,-4.111205536353618E-4
428.9961,1.7951719796990412E-5,-4.1216870484178685E-4
429.9960909090909,1.9032676498514467E-5,-4.1316202447047964E-4
430.99608181818184,1.997411698080026E-5,-4.141044758329043E-4
431.99607272727275,2.078765986716014E-5,-4.149994634097295E-4
432.99606363636366,2.1483433124245265E-5,-4.158499129667282E-4
433.99605454545457,2.207028720975769E-5,-4.166583371288022E-4
434.9960454545454,2.255597113169366E-5,-4.174268892772663E-4
435.99603636363634,2.294727857153881E-5,-4.181574079960851E-4
